id,career_family,career,institution,location,institution_type,management_type,duration_years,annual_cost,admission_rate,monthly_income,scholarships,admitted,applicants,enrolled,duration_imputed_flag,monthly_income_imputed_flag,annual_cost_imputed_flag,admission_rate_imputed_flag,duration_years_imputed,monthly_income_imputed,annual_cost_imputed,admission_rate_imputed,income_score,admission_score,cost_score,duration_score
621,Administración de Empresas,Administración Bancaria,Cepeban,San Martín   ,Instituto,Privada,3.0,3200.0,61.0,0.0,SI,68.0,110.0,155.0,False,True,False,False,3.0,1985.0,3200.0,61.0,0.3358144800539751,0.61,0.22317051541582644,0.8
622,Contabilidad y Finanzas,Contabilidad y Finanzas,Cepeban,San Martín   ,Instituto,Privada,3.0,3200.0,0.0,0.0,SI,0.0,0.0,10.0,False,True,False,True,3.0,1729.5,3200.0,83.0,0.25741906734584247,0.83,0.22317051541582644,0.8
623,Administración de Empresas,Administración Bancaria,Cepeban - Huancayo,Junín        ,Instituto,Privada,3.0,3900.0,60.0,0.0,SI,39.0,65.0,69.0,False,True,False,False,3.0,1985.0,3900.0,60.0,0.3358144800539751,0.6,0.2041358046479499,0.8
624,Educación Inicial,Educación Inicial,César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
625,Educación Inicial,Educación Inicial (Intercultural y Bilingüe),César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
626,Educación Primaria,Educación Primaria,César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
627,Educación Primaria,Educación Primaria (Intercultural y Bilingüe),César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
628,Educación Secundaria,Educación para el Trabajo,César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
629,Educación Secundaria,Educación Secundaria - Comunicación,César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
630,Educación Secundaria,Educación Secundaria - Matemática,César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
631,Educación Física,Educación Física,César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2417.0,260.0,99.0,0.44785716787721386,0.99,0.46443235323488785,0.4
632,Idiomas,Idiomas,César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2005.0,1400.0,97.5,0.34151863593267445,0.975,0.3026970860208603,0.8
633,Ciencias de la Computación,Computación e Informática,César Abraham Vallejo Mendoza,Amazonas     ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
634,Secretariado,Secretariado Ejecutivo,César Augusto Guardia Mayorga,Ayacucho     ,Instituto,Pública,3.0,120.0,93.0,0.0,SI,27.0,29.0,122.0,False,True,False,True,3.0,1660.0,120.0,80.0,0.23408437523581382,0.8,0.5384201927800261,0.8
635,Ciencias de la Computación,Computación e Informática,César Augusto Guardia Mayorga,Ayacucho     ,Instituto,Pública,3.0,120.0,96.0,0.0,SI,25.0,26.0,105.0,False,True,False,True,3.0,2156.0,120.0,80.0,0.382833791612999,0.8,0.5384201927800261,0.8
636,Ingeniería Civil,Construcción Civil,César Augusto Guardia Mayorga,Ayacucho     ,Instituto,Pública,3.0,120.0,85.0,0.0,SI,17.0,20.0,73.0,False,True,False,True,3.0,2510.0,120.0,80.0,0.4693416041492302,0.8,0.5384201927800261,0.8
637,Agropecuaria,Producción Agropecuaria,César Augusto Guardia Mayorga,Ayacucho     ,Instituto,Pública,3.0,120.0,86.0,0.0,NO,13.0,15.0,64.0,False,True,False,True,3.0,2366.0,120.0,80.0,0.4357217993832695,0.8,0.5384201927800261,0.8
638,Enfermería,Enfermería Técnica,César Augusto Guardia Mayorga,Ayacucho     ,Instituto,Pública,3.0,120.0,93.0,0.0,SI,27.0,29.0,110.0,False,True,False,True,3.0,1332.0,120.0,80.0,0.10885192773622748,0.8,0.5384201927800261,0.8
639,Administración de Empresas,Administración,Cesca,Lima         ,Instituto,Privada,3.0,800.0,0.0,1804.0,SI,0.0,0.0,0.0,False,False,False,True,3.0,1804.0,800.0,91.0,0.28141391581174957,0.91,0.3565068412170683,0.8
640,Administración de Empresas,Administración Bancaria y Financiera,Cesca,Lima         ,Instituto,Privada,3.0,3200.0,0.0,1804.0,SI,0.0,0.0,0.0,False,False,False,True,3.0,1804.0,3200.0,91.0,0.28141391581174957,0.91,0.22317051541582644,0.8
641,Marketing,Marketing y Publicidad,Cesca,Lima         ,Instituto,Privada,3.0,3200.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,1915.0,3200.0,94.0,0.3153874297254785,0.94,0.22317051541582644,0.8
642,Secretariado,Secretariado Ejecutivo Computarizado,Cesca,Lima         ,Instituto,Privada,3.0,800.0,0.0,1702.0,SI,0.0,0.0,0.0,False,False,False,True,3.0,1702.0,800.0,95.0,0.24829994132910943,0.95,0.3565068412170683,0.8
643,Contabilidad y Finanzas,Contabilidad,Cesca,Lima         ,Instituto,Privada,3.0,800.0,0.0,1711.0,SI,0.0,0.0,0.0,False,False,False,True,3.0,1711.0,800.0,83.0,0.2513004928984821,0.83,0.3565068412170683,0.8
644,Ciencias de la Computación,Computación e Informática,Cesca,Lima         ,Instituto,Privada,3.0,800.0,0.0,1679.0,SI,0.0,0.0,0.0,False,False,False,True,3.0,1679.0,800.0,89.0,0.24055923095790513,0.89,0.3565068412170683,0.8
645,Ingeniería Electrónica,Electrónica,Cesca,Lima         ,Instituto,Privada,3.0,3200.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,1819.0,3200.0,95.0,0.2861251426487971,0.95,0.22317051541582644,0.8
646,Marketing,Marketing,Cesca Arequipa,Arequipa     ,Instituto,Privada,3.0,,0.0,0.0,NO,0.0,0.0,0.0,False,True,True,True,3.0,1915.0,3482.0,94.0,0.3153874297254785,0.94,0.21504432227015757,0.8
647,Negocios Internacionales,Administración de Negocios Internacionales,Cesca Arequipa,Arequipa     ,Instituto,Privada,3.0,,0.0,0.0,NO,0.0,0.0,0.0,False,True,True,True,3.0,2001.0,2200.0,92.5,0.3403823681029873,0.925,0.2592199192291351,0.8
648,Secretariado,Secretariado Ejecutivo,Cesca Arequipa,Arequipa     ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,1660.0,880.0,95.0,0.23408437523581382,0.95,0.34734445927773727,0.8
649,Contabilidad y Finanzas,Contabilidad,Cesca Arequipa,Arequipa     ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,1729.5,300.0,83.0,0.25741906734584247,0.83,0.4507085264170695,0.8
650,Ciencias de la Computación,Computación e Informática,Cesca Arequipa,Arequipa     ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
651,Ingeniería Electrónica,Electrónica Industrial,Cesca Arequipa,Arequipa     ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,1819.0,300.0,95.0,0.2861251426487971,0.95,0.4507085264170695,0.8
652,Administración de Empresas,Administración de Empresas,Cesde (Centro de enseñanza Superior para el Desarrollo),Ayacucho     ,Instituto,Privada,3.0,,89.0,0.0,SI,160.0,178.0,686.0,False,True,True,True,3.0,1985.0,1665.0,80.0,0.3358144800539751,0.8,0.28602334870088053,0.8
653,Marketing,Marketing,Cesde (Centro de enseñanza Superior para el Desarrollo),Ayacucho     ,Instituto,Privada,3.0,,94.0,0.0,SI,34.0,36.0,46.0,False,True,True,True,3.0,1915.0,3482.0,80.0,0.3153874297254785,0.8,0.21504432227015757,0.8
654,Secretariado,Secretariado Ejecutivo,Cesde (Centro de enseñanza Superior para el Desarrollo),Ayacucho     ,Instituto,Privada,3.0,,96.0,0.0,SI,48.0,50.0,169.0,False,True,True,True,3.0,1660.0,880.0,80.0,0.23408437523581382,0.8,0.34734445927773727,0.8
655,Contabilidad y Finanzas,Contabilidad,Cesde (Centro de enseñanza Superior para el Desarrollo),Ayacucho     ,Instituto,Privada,3.0,,98.0,2037.0,SI,280.0,285.0,1146.0,False,False,True,True,3.0,2037.0,300.0,80.0,0.3505280424721528,0.8,0.4507085264170695,0.8
656,Ciencias de la Computación,Computación e Informática,Cesde (Centro de enseñanza Superior para el Desarrollo),Ayacucho     ,Instituto,Privada,3.0,,94.0,0.0,SI,64.0,68.0,180.0,False,True,True,True,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
657,Negocios Internacionales,Administración de Negocios Internacionales,Cessag,Lima         ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2001.0,2200.0,92.5,0.3403823681029873,0.925,0.2592199192291351,0.8
658,Ciencias de la Computación,Computación e Informática,Cessag,Lima         ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,0.0,False,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
659,Administración de Empresas,Administración de Empresas,Cetcoi,Cusco        ,Instituto,Privada,3.0,1800.0,60.0,0.0,SI,30.0,50.0,56.0,False,True,False,False,3.0,1985.0,1800.0,60.0,0.3358144800539751,0.6,0.2785241276507955,0.8
660,Contabilidad y Finanzas,Contabilidad,Cetcoi,Cusco        ,Instituto,Privada,3.0,1800.0,74.0,0.0,SI,23.0,31.0,58.0,False,True,False,False,3.0,1729.5,1800.0,74.0,0.25741906734584247,0.74,0.2785241276507955,0.8
661,Ingeniería Eléctrica,Electrotécnia Industrial,Cetemin,Lima         ,Instituto,Privada,3.0,6000.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,3655.0,6000.0,95.5,0.6832098359610727,0.955,0.16268293501040065,0.8
662,"Ingeniería Minera, Metalurgia y Petróleo",Explotación Minera,Cetemin,Lima         ,Instituto,Privada,3.0,6000.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,4982.0,6000.0,81.0,0.8594913858551008,0.81,0.16268293501040065,0.8
663,"Ingeniería Minera, Metalurgia y Petróleo",Metalurgia,Cetemin,Lima         ,Instituto,Privada,3.0,6000.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,4982.0,6000.0,81.0,0.8594913858551008,0.81,0.16268293501040065,0.8
664,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Servicios de Hostelería,Ceturgh Perú,Piura        ,Instituto,Privada,3.0,,91.0,0.0,SI,103.0,113.0,470.0,False,True,True,True,3.0,2087.0,2200.0,80.0,0.36432585784741206,0.8,0.2592199192291351,0.8
665,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Gastronomía y Arte Culinario,Ceturgh Perú,Piura        ,Instituto,Privada,3.0,,96.0,0.0,SI,248.0,258.0,765.0,False,True,True,True,3.0,2087.0,2200.0,80.0,0.36432585784741206,0.8,0.2592199192291351,0.8
666,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Servicios de Hostelería,Cevatur - Iquitos,Loreto       ,Instituto,Privada,3.0,430.0,28.0,0.0,SI,14.0,50.0,30.0,False,True,False,False,3.0,2087.0,430.0,28.0,0.36432585784741206,0.28,0.4161561110344095,0.8
667,Turismo,Guía Oficial de Turismo,Cevatur - Iquitos,Loreto       ,Instituto,Privada,3.0,430.0,48.0,0.0,SI,24.0,50.0,47.0,False,True,False,False,3.0,1672.5,430.0,48.0,0.23835242637002974,0.48,0.4161561110344095,0.8
668,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Hostelería,Cevatur- Arequipa,Arequipa     ,Instituto,Privada,3.0,3000.0,83.0,0.0,NO,10.0,12.0,35.0,False,True,False,True,3.0,2087.0,3000.0,80.0,0.36432585784741206,0.8,0.22938014127835382,0.8
669,Turismo,Guía Oficial de Turismo,Cevatur- Arequipa,Arequipa     ,Instituto,Privada,3.0,3000.0,66.0,0.0,NO,10.0,15.0,65.0,False,True,False,False,3.0,1672.5,3000.0,66.0,0.23835242637002974,0.66,0.22938014127835382,0.8
670,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Servicios de Hostelería,Cevatur Ica,Ica          ,Instituto,Privada,3.0,3300.0,100.0,0.0,NO,3.0,3.0,8.0,False,True,False,True,3.0,2087.0,3300.0,80.0,0.36432585784741206,0.8,0.2202097508736368,0.8
671,Turismo,Guía Oficial de Turismo,Cevatur Ica,Ica          ,Instituto,Privada,3.0,3300.0,100.0,0.0,NO,6.0,6.0,16.0,False,True,False,True,3.0,1672.5,3300.0,80.0,0.23835242637002974,0.8,0.2202097508736368,0.8
672,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Servicios de Hostelería,Cevatur Perú,Lima         ,Instituto,Privada,3.0,,92.0,2098.0,SI,37.0,40.0,240.0,False,False,True,True,3.0,2098.0,2200.0,80.0,0.3673170134897903,0.8,0.2592199192291351,0.8
673,Turismo,Guía Oficial de Turismo,Cevatur Perú,Lima         ,Instituto,Privada,3.0,,80.0,0.0,SI,24.0,30.0,112.0,False,True,True,False,3.0,1672.5,820.0,80.0,0.23835242637002974,0.8,0.3541331853931463,0.8
674,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Servicios de Hostelería,Cevatur Perú Chiclayo,Lambayeque   ,Instituto,Privada,3.0,,88.0,0.0,SI,39.0,44.0,132.0,False,True,True,True,3.0,2087.0,2200.0,80.0,0.36432585784741206,0.8,0.2592199192291351,0.8
675,"Administración de Servicios Turísticos, Hotelería y Gastronomía","Administración de Hoteles, Restaurantes y Afines",Cevatur Trujillo,La Libertad  ,Instituto,Privada,3.0,2800.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,2087.0,2800.0,88.0,0.36432585784741206,0.88,0.23601819809406976,0.8
676,Turismo,Guía Oficial de Turismo,Cevatur Trujillo,La Libertad  ,Instituto,Privada,3.0,2800.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,3.0,1672.5,2800.0,85.0,0.23835242637002974,0.85,0.23601819809406976,0.8
677,Educación Artística,Educación Artística,Chabuca Granda,Apurímac     ,Instituto,Pública,5.0,200.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,5.0,1100.0,200.0,88.0,0.0,0.88,0.48957352623788175,0.4
678,Educación Artística,Educación Musical,Chabuca Granda,Apurímac     ,Instituto,Pública,5.0,200.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,5.0,1100.0,200.0,88.0,0.0,0.88,0.48957352623788175,0.4
679,Artes,Artes Plásticas y Visuales,Chabuca Granda,Apurímac     ,Instituto,Pública,5.0,,95.0,0.0,NO,20.0,21.0,66.0,False,True,True,True,5.0,3082.0,320.0,80.0,0.5861683699159213,0.8,0.44451688294816827,0.4
680,Música,Música,Chabuca Granda,Apurímac     ,Instituto,Pública,5.0,,96.0,0.0,NO,27.0,28.0,95.0,False,True,True,True,5.0,1100.0,240.0,80.0,0.0,0.8,0.4721054876915388,0.4
681,Agropecuaria,Producción Agropecuaria,Chacas,Áncash       ,Instituto,Pública,3.0,60.0,100.0,0.0,NO,12.0,12.0,27.0,False,True,False,True,3.0,2366.0,60.0,80.0,0.4357217993832695,0.8,0.6043412764402452,0.8
682,Turismo,Guía Oficial de Turismo,Chacas,Áncash       ,Instituto,Pública,3.0,60.0,100.0,0.0,NO,39.0,39.0,45.0,False,True,False,True,3.0,1672.5,60.0,80.0,0.23835242637002974,0.8,0.6043412764402452,0.8
683,Contabilidad y Finanzas,Contabilidad,Chala,Arequipa     ,Instituto,Pública,3.0,100.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,1729.5,100.0,83.0,0.25741906734584247,0.83,0.5558091167229097,0.8
684,Agropecuaria,Producción Agropecuaria,Chalamarca,Cajamarca    ,Instituto,Pública,3.0,160.0,100.0,0.0,NO,24.0,24.0,44.0,False,True,False,True,3.0,2366.0,160.0,80.0,0.4357217993832695,0.8,0.5109307579435968,0.8
685,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Chalhuahuacho,Apurímac     ,Instituto,Pública,3.0,300.0,0.0,0.0,NO,0.0,0.0,0.0,False,True,False,True,3.0,2067.0,300.0,100.0,0.35884679732577063,1.0,0.4507085264170695,0.8
686,Ingeniería Mecánica,Mecánica de Producción,Chalhuahuacho,Apurímac     ,Instituto,Pública,3.0,600.0,51.0,0.0,NO,18.0,35.0,18.0,False,True,False,False,3.0,2135.0,600.0,51.0,0.3772643691945335,0.51,0.3841552944648121,0.8
687,"Ingeniería Minera, Metalurgia y Petróleo",Explotación Minera,Chalhuahuacho,Apurímac     ,Instituto,Pública,3.0,600.0,25.0,0.0,NO,28.0,110.0,28.0,False,True,False,False,3.0,4982.0,600.0,25.0,0.8594913858551008,0.25,0.3841552944648121,0.8
688,Agropecuaria,Administración de Negocios Agropecuarios,Chalhuahuacho,Apurímac     ,Instituto,Pública,3.0,300.0,0.0,0.0,NO,0.0,15.0,0.0,False,True,False,True,3.0,2366.0,300.0,95.5,0.4357217993832695,0.955,0.4507085264170695,0.8
689,Ingeniería Mecánica,Mecánica Automotriz,Chalhuanca,Apurímac     ,Instituto,Pública,3.0,120.0,0.0,0.0,SI,0.0,0.0,16.0,False,True,False,True,3.0,2135.0,120.0,91.0,0.3772643691945335,0.91,0.5384201927800261,0.8
690,Agropecuaria,Producción Agropecuaria,Chalhuanca,Apurímac     ,Instituto,Pública,3.0,120.0,0.0,0.0,SI,0.0,0.0,34.0,False,True,False,True,3.0,2366.0,120.0,95.5,0.4357217993832695,0.955,0.5384201927800261,0.8
691,Enfermería,Enfermería Técnica,Chalhuanca,Apurímac     ,Instituto,Pública,3.0,120.0,0.0,0.0,SI,0.0,0.0,12.0,False,True,False,True,3.0,1332.0,120.0,92.0,0.10885192773622748,0.92,0.5384201927800261,0.8
692,Contabilidad y Finanzas,Contabilidad,Chancay,Lima         ,Instituto,Pública,3.0,,92.0,0.0,SI,66.0,71.0,267.0,False,True,True,True,3.0,1729.5,300.0,80.0,0.25741906734584247,0.8,0.4507085264170695,0.8
693,Ciencias de la Computación,Computación e Informática,Chancay,Lima         ,Instituto,Pública,3.0,,95.0,0.0,SI,58.0,61.0,268.0,False,True,True,True,3.0,2156.0,300.0,80.0,0.382833791612999,0.8,0.4507085264170695,0.8
694,Ingeniería Textil y Confecciones,Diseño de Modas,Charles Ashbee,Piura        ,Instituto,Privada,3.0,2300.0,96.0,0.0,SI,60.0,62.0,116.0,False,True,False,True,3.0,2138.0,2300.0,80.0,0.37806334475540443,0.8,0.25494347768588077,0.8
695,Diseño,Ciencias Publicitarias,Charles Chaplin,Lima         ,Instituto,Privada,3.0,,0.0,0.0,SI,0.0,0.0,15.0,False,True,True,True,3.0,2707.0,2800.0,91.0,0.5123381539792166,0.91,0.23601819809406976,0.8
696,Ciencias de la Comunicación,"Dirección, Realización de Cine y TV",Charles Chaplin,Lima         ,Instituto,Privada,3.0,,84.0,0.0,SI,229.0,272.0,220.0,False,True,True,True,3.0,2421.0,3450.0,80.0,0.4487981102297418,0.8,0.2159326757626856,0.8
697,Idiomas,Idiomas,Charles Dickens,Junín        ,Instituto,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2005.0,1400.0,97.5,0.34151863593267445,0.975,0.3026970860208603,0.8
698,Agropecuaria,Agropecuaria,Chillia,La Libertad  ,Instituto,Pública,3.0,100.0,93.0,0.0,NO,31.0,33.0,61.0,False,True,False,True,3.0,2366.0,100.0,80.0,0.4357217993832695,0.8,0.5558091167229097,0.8
699,Educación Inicial,Educación Inicial,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
700,Educación Inicial,Educación Inicial (Intercultural y Bilingüe),Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,260.0,76.0,0.15399061989962143,0.76,0.46443235323488785,0.4
701,Educación Primaria,Educación Primaria,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1955.0,240.0,66.0,0.3271496248900014,0.66,0.4721054876915388,0.4
702,Educación Secundaria,"Educación Secundaria - Ciencia, Tecnología y Ambiente",Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
703,Educación Secundaria,Educación Secundaria - Ciencias Sociales,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
704,Educación Secundaria,Educación Secundaria - Comunicación,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1748.0,240.0,94.0,0.26347257740347096,0.94,0.4721054876915388,0.4
705,Educación Física,Educación Física,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2417.0,260.0,99.0,0.44785716787721386,0.99,0.46443235323488785,0.4
706,Otras Carreras de Educación,Educación Básica Alternativa,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1589.0,210.0,96.0,0.20921535194928081,0.96,0.4849004304855121,0.4
707,Idiomas,Idiomas,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2005.0,1400.0,97.5,0.34151863593267445,0.975,0.3026970860208603,0.8
708,Ciencias de la Computación,Computación e Informática,Chimbote,Áncash       ,Instituto,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,3.0,2156.0,300.0,89.0,0.382833791612999,0.89,0.4507085264170695,0.8
709,Contabilidad y Finanzas,Contabilidad,Chincha,Ica          ,Instituto,Pública,3.0,162.0,71.0,1669.0,SI,80.0,112.0,209.0,False,False,False,False,3.0,1669.0,162.0,71.0,0.2371605940352705,0.71,0.5097425099447224,0.8
710,Ciencias de la Computación,Computación e Informática,Chincha,Ica          ,Instituto,Pública,3.0,162.0,51.0,0.0,SI,45.0,88.0,116.0,False,True,False,False,3.0,2156.0,162.0,51.0,0.382833791612999,0.51,0.5097425099447224,0.8
711,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Chincha,Ica          ,Instituto,Pública,3.0,162.0,100.0,0.0,SI,45.0,45.0,98.0,False,True,False,True,3.0,2067.0,162.0,80.0,0.35884679732577063,0.8,0.5097425099447224,0.8
