id,career_family,career,institution,location,institution_type,management_type,duration_years,annual_cost,admission_rate,monthly_income,scholarships,admitted,applicants,enrolled,duration_imputed_flag,monthly_income_imputed_flag,annual_cost_imputed_flag,admission_rate_imputed_flag,duration_years_imputed,monthly_income_imputed,annual_cost_imputed,admission_rate_imputed,income_score,admission_score,cost_score,duration_score
4546,Contabilidad y Finanzas,Contabilidad y Finanzas,Universidad Latinoamericana Cima,Tacna        ,Universidad,Privada,5.0,,92.0,0.0,SI,75.0,81.0,239.0,False,True,True,False,5.0,2254.0,223.5,92.0,0.21868485882129998,0.003745928338762215,0.9931294189978481,0.9433962264150944
4547,Derecho,Derecho,Universidad Latinoamericana Cima,Tacna        ,Universidad,Privada,6.0,2700.0,85.0,0.0,SI,53.0,62.0,117.0,False,True,False,False,6.0,2354.0,2700.0,85.0,0.23763501989766914,0.0034609120521172636,0.9169996925914541,0.9245283018867925
4548,Ecología y Medio Ambiente,Ingeniería Ambiental,Universidad Latinoamericana Cima,Tacna        ,Universidad,Privada,5.0,,75.0,0.0,SI,30.0,40.0,170.0,False,True,True,False,5.0,2576.0,149.0,75.0,0.27970437748720867,0.0030537459283387623,0.995419612665232,0.9433962264150944
4549,Odontología,Odontología,Universidad Latinoamericana Cima,Tacna        ,Universidad,Privada,5.0,,82.0,0.0,SI,56.0,68.0,112.0,False,True,True,False,5.0,1792.0,4340.0,82.0,0.13113511464847452,0.0033387622149837134,0.8665846910544113,0.9433962264150944
4550,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Negocios Turísticos y Hoteleros,Universidad Le Cordon Bleu,Lima         ,Universidad,Privada,5.0,,83.0,0.0,SI,30.0,36.0,131.0,False,True,True,False,5.0,2008.0,153.0,83.0,0.17206746257343186,0.0033794788273615634,0.995296649246849,0.9433962264150944
4551,Ingeniería en Industrias Alimentarias,Ingeniería de Industrias Alimentarias,Universidad Le Cordon Bleu,Lima         ,Universidad,Privada,5.0,,100.0,0.0,SI,12.0,12.0,61.0,False,True,True,False,5.0,2067.0,144.0,100.0,0.18324805760848967,0.004071661237785016,0.9955733169382108,0.9433962264150944
4552,Nutrición,"Nutrición, Salud y Técnicas Alimentarias",Universidad Le Cordon Bleu,Lima         ,Universidad,Privada,5.0,,65.0,0.0,SI,25.0,38.0,90.0,False,True,True,False,5.0,2351.0,156.0,65.0,0.23706651506537807,0.0026465798045602605,0.9952044266830617,0.9433962264150944
4553,Educación Inicial,Educación Inicial,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,5.0,6300.0,93.0,0.0,SI,74.0,79.0,581.0,False,True,False,False,5.0,1442.0,6300.0,93.0,0.0648095508811825,0.003786644951140065,0.8063326160467261,0.9433962264150944
4554,Educación Primaria,Educación Primaria,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,5.0,6300.0,92.0,0.0,SI,35.0,38.0,540.0,False,True,False,False,5.0,1507.0,6300.0,92.0,0.07712715558082243,0.003745928338762215,0.8063326160467261,0.9433962264150944
4555,Psicología,Psicología,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,6.0,8100.0,88.0,0.0,SI,60.0,68.0,321.0,False,True,False,False,6.0,2206.0,8100.0,88.0,0.2095887815046428,0.0035830618892508143,0.7509990777743621,0.9245283018867925
4556,Administración de Empresas,Administración,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2448.0,4260.0,70.0,0.25544817130945613,0.0028501628664495114,0.8690439594220719,0.9433962264150944
4557,Contabilidad y Finanzas,Contabilidad,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,5.0,8100.0,100.0,0.0,SI,12.0,12.0,62.0,False,True,False,False,5.0,2254.0,8100.0,100.0,0.21868485882129998,0.004071661237785016,0.7509990777743621,0.9433962264150944
4558,Marketing,Marketing Empresarial,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,17.0,17.0,23.0,False,True,True,False,5.0,2248.0,5025.0,100.0,0.21754784915671782,0.004071661237785016,0.8455272056563172,0.9433962264150944
4559,Negocios Internacionales,Administración de Negocios Internacionales,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,129.0,129.0,227.0,False,True,True,False,5.0,1970.0,5965.0,100.0,0.1648664013644116,0.004071661237785016,0.8166308023363049,0.9433962264150944
4560,Contabilidad y Finanzas,Contabilidad y Finanzas,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,66.0,66.0,124.0,False,True,True,False,5.0,2254.0,223.5,100.0,0.21868485882129998,0.004071661237785016,0.9931294189978481,0.9433962264150944
4561,Enfermería,Enfermería,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,106.0,106.0,241.0,False,True,True,False,5.0,1985.5,196.5,100.0,0.16780367633124882,0.004071661237785016,0.9939594220719336,0.9433962264150944
4562,Farmacia y Bioquímica,Farmacia y Bioquímica,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,110.0,110.0,348.0,False,True,True,False,5.0,2609.5,144.0,100.0,0.2860526814477923,0.004071661237785016,0.9955733169382108,0.9433962264150944
4563,Derecho,Derecho del Mar y Servicios Aduaneros,Universidad Marítima del Perú,Callao       ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,6.0,2354.0,232.0,64.0,0.23763501989766914,0.0026058631921824105,0.9928681217337842,0.9245283018867925
4564,Ingeniería Naval y Aeronáutica,Ingeniería de Navegación y Marina Mercante,Universidad Marítima del Perú,Callao       ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,3320.0,6680.0,92.0,0.42069357589539513,0.003745928338762215,0.7946510913003382,0.9433962264150944
4565,Ingeniería Naval y Aeronáutica,Ingeniería del Transporte Marítimo y Gestión Logística Portuaria,Universidad Marítima del Perú,Callao       ,Universidad,Privada,5.0,18000.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,5.0,3320.0,18000.0,92.0,0.42069357589539513,0.003745928338762215,0.4466646172763603,0.9433962264150944
4566,Administración de Empresas,Administración,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,15.0,2136.0,SI,62.0,412.0,610.0,False,False,False,False,5.0,2136.0,100.0,15.0,0.19632366875118437,0.0006107491856677524,0.9969259145404242,0.9433962264150944
4567,Economía,Economía ,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,21.0,2334.0,SI,59.0,273.0,730.0,False,False,False,False,5.0,2334.0,100.0,21.0,0.2338449876823953,0.0008550488599348534,0.9969259145404242,0.9433962264150944
4568,Contabilidad y Finanzas,Contabilidad,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,17.0,2731.0,SI,60.0,346.0,760.0,False,False,False,False,5.0,2731.0,100.0,17.0,0.30907712715558083,0.0006921824104234528,0.9969259145404242,0.9433962264150944
4569,Zootecnia,Zootecnia,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,32.0,0.0,SI,58.0,178.0,428.0,False,True,False,False,5.0,2530.0,100.0,32.0,0.2709873033920788,0.0013029315960912053,0.9969259145404242,0.9433962264150944
4570,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas e Informática,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,200.0,22.0,0.0,SI,49.0,217.0,471.0,False,True,False,False,5.0,2839.0,200.0,22.0,0.3295433011180595,0.0008957654723127036,0.9938518290808485,0.9433962264150944
4571,Ingeniería en Industrias Alimentarias,Ingeniería de Industrias Alimentarias,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,31.0,0.0,SI,57.0,183.0,403.0,False,True,False,False,5.0,2067.0,100.0,31.0,0.18324805760848967,0.0012622149837133551,0.9969259145404242,0.9433962264150944
4572,Ingeniería Mecánica,Ingeniería Mecánica Eléctrica,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,3174.0,120.0,34.5,0.39302634072389614,0.0014047231270358307,0.9963110974485091,0.9433962264150944
4573,Ecología y Medio Ambiente,Ingeniería Ambiental,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,19.0,2713.0,SI,66.0,340.0,626.0,False,False,False,False,5.0,2713.0,100.0,19.0,0.3056660981618344,0.000773615635179153,0.9969259145404242,0.9433962264150944
4574,Agropecuaria,Agronomía,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,22.0,2736.0,SI,80.0,353.0,748.0,False,False,False,False,5.0,2736.0,100.0,22.0,0.31002463520939927,0.0008957654723127036,0.9969259145404242,0.9433962264150944
4575,Agropecuaria,Conservación de Suelos y Agua,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,120.0,34.0,2736.0,SI,63.0,184.0,608.0,False,False,False,False,5.0,2736.0,120.0,34.0,0.31002463520939927,0.0013843648208469055,0.9963110974485091,0.9433962264150944
4576,Ciencias Forestales,Ciencias Forestales,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,24.0,3644.0,SI,63.0,253.0,586.0,False,False,False,False,5.0,3644.0,100.0,24.0,0.48209209778283113,0.000977198697068404,0.9969259145404242,0.9433962264150944
4577,Administración de Empresas,Ingeniería en Gestión Empresarial,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,13.0,3572.0,SI,71.0,516.0,334.0,False,False,True,False,5.0,3572.0,4260.0,13.0,0.46844798180784536,0.0005293159609120521,0.8690439594220719,0.9433962264150944
4578,Economía,Economía ,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,52.0,4131.0,SI,58.0,110.0,318.0,False,False,True,False,5.0,4131.0,135.0,52.0,0.5743793822247489,0.0021172638436482085,0.9958499846295727,0.9433962264150944
4579,Biología,Biología,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,14.0,2836.0,SI,60.0,407.0,323.0,False,False,True,False,5.0,2836.0,127.0,14.0,0.3289747962857684,0.0005700325732899023,0.9960959114663388,0.9433962264150944
4580,Zootecnia,Zootecnia,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,38.0,2602.0,SI,112.0,292.0,491.0,False,False,True,False,5.0,2602.0,120.0,38.0,0.2846314193670646,0.001547231270358306,0.9963110974485091,0.9433962264150944
4581,Estadística,Estadística e Informática,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,94.0,4267.0,SI,52.0,55.0,261.0,False,False,True,False,5.0,4267.0,115.0,94.0,0.600151601288611,0.003827361563517915,0.9964648017214879,0.9433962264150944
4582,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,13.0,3123.0,SI,89.0,683.0,510.0,False,False,True,False,5.0,3123.0,144.0,13.0,0.38336175857494786,0.0005293159609120521,0.9955733169382108,0.9433962264150944
4583,Ingeniería Pesquera,Pesquería,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,130.0,2861.0,SI,81.0,62.0,415.0,False,False,True,False,5.0,2861.0,120.0,130.0,0.3337123365548607,0.005293159609120521,0.9963110974485091,0.9433962264150944
4584,Ecología y Medio Ambiente,Ingeniería Ambiental,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,3.0,3822.0,SI,56.0,1770.0,324.0,False,False,True,False,5.0,3822.0,149.0,3.0,0.5158233844987682,0.0001221498371335505,0.995419612665232,0.9433962264150944
4585,Ecología y Medio Ambiente,Meteorología,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,59.0,3822.0,SI,32.0,54.0,171.0,False,False,True,False,5.0,3822.0,149.0,59.0,0.5158233844987682,0.0024022801302931596,0.995419612665232,0.9433962264150944
4586,Agropecuaria,Agronomía,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,27.0,3054.0,SI,180.0,649.0,1045.0,False,False,True,False,5.0,3054.0,120.0,27.0,0.3702861474322532,0.0010993485342019544,0.9963110974485091,0.9433962264150944
4587,Agropecuaria,Ingeniería Agrícola,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,47.0,3054.0,SI,81.0,170.0,511.0,False,False,True,False,5.0,3054.0,120.0,47.0,0.3702861474322532,0.0019136807817589576,0.9963110974485091,0.9433962264150944
4588,Ciencias Forestales,Ingeniería Forestal,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,15.0,3501.0,SI,63.0,400.0,428.0,False,False,True,False,5.0,3501.0,98.5,15.0,0.4549933674436233,0.0006107491856677524,0.9969720258223178,0.9433962264150944
4589,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Ecoturismo,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,69.0,0.0,NO,67.0,97.0,246.0,False,True,True,False,5.0,2008.0,153.0,69.0,0.17206746257343186,0.0028094462540716614,0.995296649246849,0.9433962264150944
4590,Negocios Internacionales,Administración de Negocios Internacionales,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,35.0,0.0,NO,87.0,242.0,333.0,False,True,True,False,5.0,1970.0,5965.0,35.0,0.1648664013644116,0.0014250814332247557,0.8166308023363049,0.9433962264150944
4591,Contabilidad y Finanzas,Contabilidad y Finanzas,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,32.0,0.0,NO,90.0,274.0,355.0,False,True,True,False,5.0,2254.0,223.5,32.0,0.21868485882129998,0.0013029315960912053,0.9931294189978481,0.9433962264150944
4592,Derecho,Derecho y Ciencias Políticas,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,6.0,,42.0,0.0,NO,93.0,220.0,355.0,False,True,True,False,6.0,2354.0,232.0,42.0,0.23763501989766914,0.0017100977198697069,0.9928681217337842,0.9245283018867925
4593,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas e Informática,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,57.0,0.0,SI,84.0,145.0,243.0,False,True,True,False,5.0,2839.0,200.0,57.0,0.3295433011180595,0.0023208469055374594,0.9938518290808485,0.9433962264150944
4594,Ingeniería en Agroindustria,Ingeniería Agroindustrial,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,40.0,0.0,SI,59.0,144.0,191.0,False,True,True,False,5.0,2284.0,128.0,40.0,0.22436990714421073,0.0016286644951140066,0.996065170611743,0.9433962264150944
4595,Ciencias Forestales,Ingeniería Forestal y del Medio Ambiente,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,57.0,0.0,SI,70.0,121.0,313.0,False,True,True,False,5.0,3054.0,98.5,57.0,0.3702861474322532,0.0023208469055374594,0.9969720258223178,0.9433962264150944
4596,Veterinaria,Medicina Veterinaria y Zootecnia,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,81.0,0.0,SI,54.0,66.0,163.0,False,True,True,False,5.0,2117.0,128.0,81.0,0.19272313814667424,0.003298045602605863,0.996065170611743,0.9433962264150944
4597,Enfermería,Enfermería,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,62.0,0.0,NO,58.0,93.0,174.0,False,True,True,False,5.0,1985.5,196.5,62.0,0.16780367633124882,0.0025244299674267103,0.9939594220719336,0.9433962264150944
4598,Contabilidad y Finanzas,Contabilidad,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,15.0,0.0,NO,40.0,261.0,152.0,False,True,False,False,5.0,2254.0,50.0,15.0,0.21868485882129998,0.0006107491856677524,0.9984629572702121,0.9433962264150944
4599,Ingeniería en Agroindustria,Ingeniería Agroindustrial,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,32.0,0.0,NO,40.0,125.0,147.0,False,True,False,False,5.0,2284.0,50.0,32.0,0.22436990714421073,0.0013029315960912053,0.9984629572702121,0.9433962264150944
4600,Ingeniería Civil,Ingeniería Civil,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,15.0,0.0,NO,40.0,251.0,152.0,False,True,False,False,5.0,3240.0,50.0,15.0,0.4055334470342998,0.0006107491856677524,0.9984629572702121,0.9433962264150944
4601,Ciencias Forestales,Ingeniería Forestal y del Medio Ambiente,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,20.0,0.0,NO,40.0,198.0,146.0,False,True,False,False,5.0,3054.0,50.0,20.0,0.3702861474322532,0.0008143322475570033,0.9984629572702121,0.9433962264150944
4602,Enfermería,Enfermería,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,25.0,0.0,NO,40.0,157.0,154.0,False,True,False,False,5.0,1985.5,50.0,25.0,0.16780367633124882,0.001017915309446254,0.9984629572702121,0.9433962264150944
4603,Educación Inicial,Educación Inicial,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,141.0,0.0,NO,65.0,46.0,121.0,False,True,True,False,5.0,1442.0,135.0,141.0,0.0648095508811825,0.005741042345276873,0.9958499846295727,0.9433962264150944
4604,Educación Primaria,Educación Primaria,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,156.0,0.0,NO,114.0,73.0,222.0,False,True,True,False,5.0,1507.0,161.0,156.0,0.07712715558082243,0.006351791530944626,0.995050722410083,0.9433962264150944
4605,Ciencias de la Comunicación,Ciencias de la Comunicación,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,131.0,0.0,NO,80.0,61.0,209.0,False,True,True,False,5.0,2327.0,178.0,131.0,0.23251847640704945,0.005333876221498371,0.9945281278819551,0.9433962264150944
4606,Administración de Empresas,Administración,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,11.0,2051.0,NO,106.0,903.0,500.0,False,False,True,False,5.0,2051.0,4260.0,11.0,0.1802160318362706,0.0004478827361563518,0.8690439594220719,0.9433962264150944
4607,Economía,Economía ,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,74.0,1839.0,NO,109.0,147.0,445.0,False,False,True,False,5.0,1839.0,135.0,74.0,0.140041690354368,0.003013029315960912,0.9958499846295727,0.9433962264150944
4608,Contabilidad y Finanzas,Contabilidad,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,45.0,1863.0,NO,172.0,380.0,683.0,False,False,True,False,5.0,1863.0,223.5,45.0,0.14458972901269662,0.0018322475570032573,0.9931294189978481,0.9433962264150944
4609,Derecho,Derecho,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,6.0,,16.0,2297.0,NO,67.0,415.0,327.0,False,False,True,False,6.0,2297.0,232.0,16.0,0.22683342808413873,0.0006514657980456026,0.9928681217337842,0.9245283018867925
4610,Zootecnia,Zootecnia,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,252.0,0.0,SI,149.0,59.0,343.0,False,True,True,False,5.0,2530.0,120.0,252.0,0.2709873033920788,0.01026058631921824,0.9963110974485091,0.9433962264150944
4611,Geología,Ingeniería Geológica,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,16.0,3795.0,NO,61.0,377.0,374.0,False,False,True,False,5.0,3795.0,52.0,16.0,0.5107068410081486,0.0006514657980456026,0.9984014755610205,0.9433962264150944
4612,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas y Computación,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,22.0,2522.0,NO,41.0,180.0,224.0,False,False,True,False,5.0,2522.0,200.0,22.0,0.2694712905059693,0.0008957654723127036,0.9938518290808485,0.9433962264150944
4613,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,194.0,0.0,NO,74.0,38.0,121.0,False,True,True,False,5.0,2067.0,144.0,194.0,0.18324805760848967,0.007899022801302932,0.9955733169382108,0.9433962264150944
